366	山西	112.4477778	37.44194444	千朝庄园
367	山西	112.3118972	37.02184444	千庄
368	山西	112.3847333	36.99249722	二郎
369	山西	111.6953611	36.854	曹家垣
370	山西	111.51	36.98638889	交口木瓜曲村
371	山西	111.5908333	36.74361111	王禹西原村
372	山西	111.7636111	36.96555556	两渡太西村
373	山西	111.6030556	36.84027778	段纯云义村
374	山西	111.8361111	36.73083333	南关金旺村
375	山西	111.4627778	36.83472222	梁家墕马思坡村
376	山西	111.9444389	37.06240833	南张家庄
377	山西	113.6319417	37.787275	大林山
378	山西	113.5686972	37.80570556	后沟
379	山西	113.6082611	37.72309722	夏庄
380	山西	113.4901889	37.71167222	寨坪
381	山西	113.8661333	37.75178889	前石窑
382	山西	113.0828167	38.20365556	东邢
383	山西	113.0378278	38.11241111	西梁
384	山西	113.5601778	38.01916667	苏家泉
385	山西	113.6131	37.98615833	南垴
386	山西	112.6027778	36.1525	王村
387	山西	112.7119444	36.10166667	莆地沟
388	山西	112.6119444	36.11555556	田家沟
389	山西	112.63	36.16944444	常峪
390	山西	112.5936111	36.1525	西李
391	山西	112.7475	36.94527778	蒲池村
392	山西	112.7766667	35.63166667	都家山
393	山西	112.6694444	35.41	闫庄
394	山西	112.3227778	35.38694444	九甲
395	山西	112.24	35.56305556	西壮
396	山西	112.38	35.75416667	孔必
397	山西	112.5644444	35.76083333	杏林
398	山西	112.6005556	35.93138889	田家
399	山西	110.6347222	36.01527778	吉县西石泉村
400	山西	110.5861111	36.11805556	吉县柏东村
401	山西	110.69	36.17277778	吉县谢悉村
402	山西	110.5211111	36.21416667	吉县文城村
403	山西	110.7325	36.03166667	吉县三堠村
404	山西	110.7716667	36.13083333	吉县桃村
405	山西	110.4680556	36.15527778	吉县中市村
406	山西	110.8536111	36.28416667	吉县窑渠村
407	山西	111.0763889	36.55611111	蒲县仁义村
408	山西	111.0775	36.48527778	蒲县被子垣村
409	山西	110.9627778	36.49277778	蒲县劝学
410	山西	111.1155556	36.50277778	蒲县辛村
411	山西	110.7641667	36.69777778	永和县南寨
412	山西	110.465	36.77916667	永和县打石腰
413	山西	110.4947222	36.6325	永和县西庄
414	山西	110.5244444	36.84416667	永和县南庄
415	山西	110.5922222	36.49222222	大宁县东木村
416	山西	110.5425	36.44888889	大宁县李家垛村
417	山西	110.5572222	36.35694444	大宁县处鹤村
418	山西	110.8191667	36.55166667	大宁县堡村
419	山西	110.7883333	36.35638889	大宁县东堡村
420	山西	110.7102778	36.51805556	大宁县麦留村
421	山西	110.8152778	36.43583333	大宁县坡角村
422	山西	110.6925	36.40888889	大宁县山庄村
423	山西	110.6197222	35.89138889	乡宁县驮涧村
424	山西	110.8288889	36.02083333	乡宁县戎子酒庄
425	山西	110.9958333	36.83083333	隰县太平塬
426	山西	110.9286111	36.76888889	隰县唐户塬
427	山西	110.87	36.60277778	隰县阳头升塬
428	山西	110.905	36.55722222	隰县乔村塬
429	山西	111.1216667	36.65138889	隰县无鲁塬
430	山西	111.0830556	36.65972222	隰县陡坡塬
431	山西	110.9733333	36.62555556	隰县乔村
432	山西	110.8197222	36.61611111	隰县上胡垣
433	山西	110.8152778	36.79388889	隰县罗镇堡
434	山西	111.0255556	36.73472222	隰县刘家庄
435	山西	110.9791667	36.55638889	隰县上干村
436	山西	111.0475	36.5825	隰县圪垛村
437	山西	110.9158333	36.50861111	隰县胡家社
438	山西	111.3838889	36.67694444	汾西县堡落村
439	山西	110.5077778	35.27138889	孙吉镇卫阳
440	山西	110.4352778	35.2425	孙吉镇西里
441	山西	110.54	35.26666667	北辛乡丁庄
442	山西	110.5894444	35.24333333	北辛乡王申
443	山西	110.6616667	35.26583333	北景乡陈庄
444	山西	110.6680556	35.22277778	北景乡阎家庄村
445	山西	110.6547222	35.18861111	北景乡西陈翟
446	山西	110.7083333	35.27722222	北景乡南庄
447	山西	110.7294444	35.25416667	北景乡大阎
448	山西	110.7594444	35.21555556	北景乡张村
449	山西	110.8152778	35.25	三管镇李卓
450	山西	110.8677778	35.21277778	三管镇西姚村
451	山西	110.4286111	35.14722222	角杯乡清池村
